"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34"
"1",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"2",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"3",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"4",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"5",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"6",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"7",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"8",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"9",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"10",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"11",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"12",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"13",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"14",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"15",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"16",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"17",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"18",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"19",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"20",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"21",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"22",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"23",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"24",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"25",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"26",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"27",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"28",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"29",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
"30",194.056202414333,363.318399756667,247.50641865,172.178164876667,266.494229073333,208.088294126667,202.918708457667,237.093433976667,198.619665405,268.682384263333,182.916715273333,241.623092641,301.92824578,183.65393519,161.404786993,209.006543806667,189.709268631667,291.936348453333,146.058344967,249.288209545333,225.508402786667,180.79871434,243.6210648,240.15756524,250.320948073333,249.64154982,166.436246183333,211.676066833333,245.84305555,229.200908513333,252.431449916667,165.377244364333,269.509374996667,294.516162236667
