"","V1","V2","V3","V4","V5","V6","V8","V9","V10","V11","V12","V14","V15","V16","V18","V19","V20","V21","V22","V23","V24","V25","V27","V28","V29","V30","V31","V32","V33","V35","V36","V37","V38","V39"
"1",20.7466916070748,21.8762451683918,17.5001370737422,21.7873565569876,22.0191263759823,21.8940284780722,21.3873596259845,19.8718242430885,21.6569127071462,21.8288706770444,21.4559784578655,21.1148671489294,19.5074829806302,19.6485153996354,20.552406789653,20.1945686888603,22.2677220870922,19.5291477950747,20.1924370106949,17.5133723299243,18.4199998542328,21.3634800196614,18.478297423453,21.8901276513779,21.8627479845568,19.6097224745604,20.9335548708225,22.404090478589,19.2472510303983,20.2163820363051,21.9633245492997,20.5255632129989,19.604339967851,21.8197161429967
"2",20.7363073791349,21.8618974026339,17.4771578829187,21.7764748850963,22.0117734293846,21.8868232004295,21.3749135008157,19.8543786542006,21.6415050404612,21.8226893211706,21.4505721006775,21.1082566442098,19.4711423524767,19.6372865945899,20.5363836927101,20.1797433267754,22.2633211726127,19.5155927562993,20.1498690612818,17.4921368720804,18.4081247208829,21.4139925448272,18.455362384917,21.8791355549204,21.8429679443459,19.6009880448119,20.9673254619274,22.3940782401119,19.2325400560786,20.1970126698435,21.9551090624731,20.5184691515348,19.5840957749718,21.8093322909251
"3",20.736264625217,21.8618260609806,17.4770553206252,21.7764441491471,22.0117522509338,21.8868026861847,21.3748653075712,19.8542685105811,21.6414358164564,21.8226742633469,21.4505126276699,21.1082401565661,19.4706481177904,19.6372378569954,20.5363077350551,20.1796626771365,22.2633142134082,19.5155005088538,20.149259697268,17.4920369308482,18.4080412271879,21.4260870240332,18.4552556362308,21.8790975390227,21.8428556617824,19.6009582916588,20.9685025563671,22.3940421245719,19.232456850358,20.1968683205616,21.9550870983868,20.5184567419604,19.5839312812594,21.8092968961208
"4",20.736264621767,21.8618257129734,17.4771141682127,21.776443943112,22.0117521910097,21.8868026287847,21.3748649442528,19.8542677207436,21.6414355133506,21.8226742271343,21.4505130382699,21.1082401151261,19.4706413213274,19.6372374274156,20.5363073601069,20.1796619570682,22.2633142024563,19.5155000259993,20.1492515525939,17.4920577548648,18.4080287762882,21.4287304591914,18.4553252110535,21.8790973999285,21.8428549809886,19.6009821411806,20.9685467556477,22.3940420026541,19.2324568074326,20.1968673838651,21.9550870404689,20.5184572741842,19.5839300064142,21.809296772358
"5",20.7362646544133,21.8618257112947,17.4771586355688,21.7764439415878,22.0117521908398,21.8868026286249,21.3748649217739,19.8542676816713,21.6414355120235,21.8226742270473,21.4505130283319,21.1082401150219,19.4706412316023,19.637237367044,20.536307358363,20.1796618699457,22.263314202439,19.5155000238544,20.1492516773834,17.4920638759887,18.4080242311819,21.4293444165335,18.4553706479872,21.8790973994235,21.8428549768771,19.6010334092897,20.9685483114926,22.3940420022368,19.2324568528083,20.1968674242829,21.9550870403157,20.5184573300193,19.5839299965401,21.809296771929
"6",20.7362646610873,21.8618257112876,17.4771916688793,21.7764439415757,22.0117521908393,21.8868026286244,21.3748649192646,19.8542676725667,21.6414355120177,21.8226742270471,21.450513028501,21.1082401150217,19.4706412306845,19.6372373511884,20.5363073583567,20.1796618458293,22.263314202439,19.5155000238541,20.1492517884683,17.4920655557841,18.4080225440787,21.4294895314664,18.4553998254429,21.8790973994217,21.8428549768523,19.6010512822398,20.9685483663972,22.3940420022354,19.2324568572745,20.1968674405367,21.9550870403153,20.5184573354218,19.5839299964636,21.8092967719276
"7",20.7362646624461,21.8618257112876,17.4772163641615,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189768,19.8542676702328,21.6414355120177,21.8226742270471,21.4505130284979,21.1082401150217,19.4706412306924,19.6372373469446,20.5363073583567,20.1796618389847,22.263314202439,19.5155000238545,20.1492518396973,17.4920660158403,18.4080219176825,21.4295239770804,18.455418763922,21.8790973994217,21.8428549768521,19.6010566948364,20.9685483683344,22.3940420022354,19.2324568570746,20.1968674453804,21.9550870403153,20.5184573359435,19.5839299964631,21.8092967719276
"8",20.7362646627245,21.8618257112876,17.4772349345645,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189438,19.8542676696333,21.6414355120177,21.8226742270471,21.450513028498,21.1082401150217,19.4706412306938,19.6372373458075,20.5363073583567,20.1796618370412,22.263314202439,19.5155000238545,20.1492518629766,17.4920661418375,18.408021685088,21.4295321616493,18.4554311802614,21.8790973994217,21.8428549768521,19.6010586133753,20.9685483684027,22.3940420022354,19.2324568566624,20.1968674467251,21.9550870403153,20.5184573359938,19.583929996463,21.8092967719276
"9",20.7362646627818,21.8618257112876,17.4772489709019,21.7764439415756,22.0117521908393,21.8868026286244,21.37486491894,19.8542676694793,21.6414355120177,21.8226742270471,21.450513028498,21.1082401150217,19.4706412306939,19.6372373455027,20.5363073583567,20.1796618364893,22.263314202439,19.5155000238545,20.1492518735502,17.4920661763858,18.4080215987164,21.4295341068405,18.4554393843477,21.8790973994217,21.8428549768521,19.6010593406708,20.9685483684051,22.3940420022354,19.2324568564184,20.1968674470842,21.9550870403153,20.5184573359987,19.583929996463,21.8092967719276
"10",20.7362646627935,21.8618257112876,17.477259627032,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.8542676694397,21.6414355120177,21.8226742270471,21.450513028498,21.1082401150217,19.4706412306939,19.6372373454211,20.5363073583567,20.1796618363326,22.263314202439,19.5155000238545,20.1492518783528,17.4920661862285,18.4080215666425,21.4295345691721,18.455444836156,21.8790973994217,21.8428549768521,19.6010596241171,20.9685483684052,22.3940420022354,19.232456856293,20.1968674471777,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"11",20.736264662796,21.8618257112876,17.4772677472864,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.8542676694296,21.6414355120177,21.8226742270471,21.450513028498,21.1082401150217,19.4706412306939,19.6372373453992,20.5363073583567,20.1796618362881,22.263314202439,19.5155000238545,20.1492518805341,17.4920661915672,18.4080215547318,21.4295346790603,18.4554484736267,21.8790973994217,21.8428549768521,19.6010597358377,20.9685483684052,22.3940420022354,19.2324568562306,20.1968674472017,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"12",20.7362646627965,21.8618257112876,17.4772739546234,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669427,21.6414355120177,21.8226742270471,21.450513028498,21.1082401150217,19.4706412306939,19.6372373453933,20.5363073583567,20.1796618362755,22.263314202439,19.5155000238545,20.1492518815248,17.492066207396,18.4080215503088,21.4295347051789,18.4554509073552,21.8790973994217,21.8428549768521,19.6010597800727,20.9685483684052,22.3940420022354,19.2324568561999,20.1968674472078,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"13",20.7362646627966,21.8618257112876,17.4772787121366,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.8542676694263,21.6414355120177,21.8226742270471,21.450513028498,21.1082401150217,19.4706412306939,19.6372373453917,20.5363073583567,20.1796618362719,22.263314202439,19.5155000238545,20.1492518819748,17.4920662746417,18.4080215486663,21.4295347113868,18.4554525388213,21.8790973994217,21.8428549768521,19.601059797619,20.9685483684052,22.3940420022354,19.2324568561847,20.1968674472094,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"14",20.7362646627966,21.8618257112876,17.4772823663907,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.8542676694261,21.6414355120177,21.8226742270471,21.450513028498,21.1082401150217,19.4706412306939,19.6372373453913,20.5363073583567,20.1796618362709,22.263314202439,19.5155000238545,20.1492518821792,17.4920665202872,18.4080215480564,21.4295347128623,18.4554536339173,21.8790973994217,21.8428549768521,19.6010598045839,20.9685483684052,22.3940420022354,19.2324568561773,20.1968674472098,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"15",20.7362646627966,21.8618257112876,17.4772851782656,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.8542676694261,21.6414355120177,21.8226742270471,21.450513028498,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362706,22.263314202439,19.5155000238545,20.1492518822721,17.4920672770437,18.4080215478298,21.429534713213,18.4554543696364,21.8790973994217,21.8428549768521,19.6010598073495,20.9685483684052,22.3940420022354,19.2324568561736,20.1968674472098,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"16",20.7362646627966,21.8618257112876,17.4772873451349,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.8542676694261,21.6414355120177,21.8226742270471,21.450513028498,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823142,17.4920692605396,18.4080215477457,21.4295347132964,18.4554548642124,21.8790973994217,21.8428549768521,19.6010598084477,20.9685483684052,22.3940420022354,19.2324568561718,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"17",20.7362646627966,21.8618257112876,17.4772890169681,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.8542676694261,21.6414355120177,21.8226742270471,21.4505130284979,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823334,17.4920736873963,18.4080215477145,21.4295347133162,18.4554551968187,21.8790973994217,21.8428549768521,19.6010598088838,20.9685483684052,22.3940420022354,19.2324568561709,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"18",20.7362646627966,21.8618257112876,17.4772903081297,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284979,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823421,17.4920820129228,18.4080215477029,21.4295347133209,18.4554554205603,21.8790973994217,21.8428549768521,19.601059809057,20.9685483684052,22.3940420022354,19.2324568561705,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"19",20.7362646627966,21.8618257112876,17.4772913060977,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284978,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.149251882346,17.4920949776244,18.4080215476986,21.429534713322,18.4554555710974,21.8790973994217,21.8428549768521,19.6010598091258,20.9685483684052,22.3940420022354,19.2324568561703,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"20",20.7362646627966,21.8618257112876,17.477292077953,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284977,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823478,17.4921114916413,18.408021547697,21.4295347133223,18.4554556723939,21.8790973994217,21.8428549768521,19.6010598091531,20.9685483684052,22.3940420022354,19.2324568561702,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"21",20.7362646627966,21.8618257112876,17.4772926752432,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284975,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823486,17.4921288345747,18.4080215476964,21.4295347133224,18.4554557405621,21.8790973994217,21.8428549768521,19.6010598091639,20.9685483684052,22.3940420022354,19.2324568561701,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"22",20.7362646627966,21.8618257112876,17.4772931376472,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284972,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.149251882349,17.4921443482178,18.4080215476962,21.4295347133224,18.4554557864389,21.8790973994217,21.8428549768521,19.6010598091682,20.9685483684052,22.3940420022354,19.2324568561701,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"23",20.7362646627966,21.8618257112876,17.4772934957513,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284968,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823492,17.4921567349291,18.4080215476961,21.4295347133224,18.455455817315,21.8790973994217,21.8428549768521,19.6010598091699,20.9685483684052,22.3940420022354,19.2324568561701,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"24",20.7362646627966,21.8618257112876,17.4772937731597,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284963,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823493,17.4921659742227,18.4080215476961,21.4295347133224,18.4554558380957,21.8790973994217,21.8428549768521,19.6010598091706,20.9685483684052,22.3940420022354,19.2324568561701,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"25",20.7362646627966,21.8618257112876,17.4772939881057,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284956,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823493,17.4921726417247,18.4080215476961,21.4295347133224,18.4554558520822,21.8790973994217,21.8428549768521,19.6010598091709,20.9685483684052,22.3940420022354,19.2324568561701,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"26",20.7362646627966,21.8618257112876,17.4772941546844,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284947,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823493,17.4921774054,18.408021547696,21.4295347133224,18.4554558614959,21.8790973994217,21.8428549768521,19.601059809171,20.9685483684052,22.3940420022354,19.2324568561701,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"27",20.7362646627966,21.8618257112876,17.4772942837989,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284936,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823493,17.4921808213448,18.408021547696,21.4295347133224,18.4554558678319,21.8790973994217,21.8428549768521,19.601059809171,20.9685483684052,22.3940420022354,19.2324568561701,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"28",20.7362646627966,21.8618257112876,17.477294383887,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284923,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823493,17.4921832980918,18.408021547696,21.4295347133224,18.4554558720964,21.8790973994217,21.8428549768521,19.6010598091711,20.9685483684052,22.3940420022354,19.2324568561701,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"29",20.7362646627966,21.8618257112876,17.477294461482,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.4505130284908,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823493,17.4921851202837,18.408021547696,21.4295347133224,18.4554558749668,21.8790973994217,21.8428549768521,19.6010598091711,20.9685483684052,22.3940420022354,19.2324568561701,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
"30",20.7362646627966,21.8618257112876,17.4772945216434,21.7764439415756,22.0117521908393,21.8868026286244,21.3748649189395,19.854267669426,21.6414355120177,21.8226742270471,21.450513028489,21.1082401150217,19.4706412306939,19.6372373453912,20.5363073583567,20.1796618362705,22.263314202439,19.5155000238545,20.1492518823493,17.4921864823789,18.408021547696,21.4295347133224,18.4554558768987,21.8790973994217,21.8428549768521,19.6010598091711,20.9685483684052,22.3940420022354,19.2324568561701,20.1968674472099,21.9550870403153,20.5184573359992,19.583929996463,21.8092967719276
